t,t_abs,bx,by,moving
29.632,1788738947.336,4.961,6.506,0
29.832,1788738947.536,4.961,6.506,0
30.032,1788738947.736,4.961,6.506,0
30.232,1788738947.936,4.961,6.506,0
30.433,1788738948.138,4.961,6.506,0
30.632,1788738948.336,4.961,6.506,0
30.832,1788738948.536,4.961,6.506,0
31.032,1788738948.736,4.961,6.506,0
31.231,1788738948.936,4.961,6.506,0
31.432,1788738949.136,4.961,6.506,0
31.631,1788738949.336,4.961,6.506,0
31.831,1788738949.536,4.961,6.506,0
32.031,1788738949.736,4.961,6.506,0
32.231,1788738949.936,4.961,6.506,0
32.431,1788738950.136,4.961,6.506,0
32.631,1788738950.336,4.961,6.506,0
32.831,1788738950.536,4.961,6.506,0
