t,t_abs,bx,by,moving
11.431,1788738369.574,4.400,6.500,0
11.631,1788738369.774,4.400,6.500,0
11.831,1788738369.974,4.400,6.448,1
12.031,1788738370.174,4.400,6.396,1
12.231,1788738370.374,4.400,6.344,1
12.431,1788738370.574,4.400,6.292,1
12.631,1788738370.774,4.400,6.240,1
12.831,1788738370.974,4.400,6.188,1
13.031,1788738371.174,4.400,6.136,1
13.232,1788738371.374,4.400,6.084,1
13.432,1788738371.574,4.400,6.032,1
13.631,1788738371.774,4.400,5.980,1
13.831,1788738371.974,4.400,5.928,1
14.031,1788738372.174,4.400,5.876,1
14.231,1788738372.374,4.400,5.824,1
14.431,1788738372.574,4.400,5.772,1
14.631,1788738372.774,4.400,5.720,1
14.831,1788738372.974,4.400,5.668,1
15.032,1788738373.174,4.400,5.616,1
15.231,1788738373.374,4.400,5.564,1
15.432,1788738373.574,4.400,5.512,1
15.631,1788738373.774,4.400,5.460,1
15.832,1788738373.974,4.400,5.408,1
16.032,1788738374.174,4.400,5.356,1
16.231,1788738374.374,4.400,5.304,1
16.432,1788738374.575,4.400,5.252,1
16.631,1788738374.774,4.400,5.200,1
16.831,1788738374.974,4.400,5.148,1
17.031,1788738375.174,4.400,5.096,1
17.232,1788738375.374,4.400,5.044,1
17.432,1788738375.574,4.400,4.992,1
17.631,1788738375.774,4.400,4.940,1
17.831,1788738375.974,4.400,4.888,1
18.032,1788738376.175,4.400,4.836,1
18.231,1788738376.374,4.400,4.784,1
18.432,1788738376.574,4.400,4.732,1
18.632,1788738376.774,4.400,4.680,1
18.831,1788738376.974,4.400,4.628,1
19.031,1788738377.174,4.400,4.576,1
19.231,1788738377.374,4.400,4.524,1
19.432,1788738377.575,4.400,4.472,1
19.631,1788738377.774,4.400,4.420,1
19.832,1788738377.974,4.400,4.368,1
20.031,1788738378.174,4.400,4.316,1
20.231,1788738378.374,4.400,4.264,1
20.432,1788738378.575,4.400,4.212,1
20.631,1788738378.774,4.400,4.160,1
20.831,1788738378.974,4.400,4.108,1
21.032,1788738379.174,4.400,4.056,1
21.231,1788738379.374,4.400,4.004,1
21.431,1788738379.574,4.400,3.952,1
21.632,1788738379.775,4.400,3.900,1
21.831,1788738379.974,4.400,3.848,1
22.031,1788738380.174,4.400,3.796,1
22.232,1788738380.374,4.400,3.744,1
22.431,1788738380.574,4.400,3.692,1
22.631,1788738380.774,4.400,3.640,1
22.831,1788738380.974,4.400,3.588,1
23.031,1788738381.174,4.400,3.536,1
23.231,1788738381.374,4.400,3.484,0
23.431,1788738381.574,4.400,3.484,0
23.631,1788738381.774,4.400,3.484,0
23.831,1788738381.974,4.400,3.484,0
24.031,1788738382.174,4.400,3.484,0
24.231,1788738382.374,4.400,3.484,0
24.432,1788738382.574,4.400,3.484,0
24.631,1788738382.774,4.400,3.484,0
24.831,1788738382.974,4.400,3.484,0
25.031,1788738383.174,4.400,3.484,0
25.231,1788738383.374,4.400,3.484,0
25.432,1788738383.575,4.400,3.484,0
25.631,1788738383.774,4.400,3.484,0
25.831,1788738383.974,4.400,3.484,0
26.031,1788738384.174,4.400,3.484,0
26.231,1788738384.374,4.400,3.484,0
26.431,1788738384.574,4.400,3.484,0
26.631,1788738384.774,4.400,3.484,0
26.831,1788738384.974,4.400,3.484,0
27.031,1788738385.174,4.400,3.484,0
27.232,1788738385.374,4.400,3.484,0
27.431,1788738385.574,4.400,3.484,0
27.631,1788738385.774,4.400,3.484,0
27.831,1788738385.974,4.400,3.484,0
28.031,1788738386.174,4.400,3.484,0
28.232,1788738386.374,4.400,3.484,0
28.432,1788738386.575,4.400,3.484,0
28.631,1788738386.774,4.400,3.484,0
28.832,1788738386.974,4.400,3.484,0
29.031,1788738387.174,4.400,3.484,0
29.231,1788738387.374,4.400,3.484,0
29.431,1788738387.574,4.400,3.484,0
29.631,1788738387.774,4.400,3.484,0
29.831,1788738387.974,4.400,3.484,0
30.031,1788738388.174,4.400,3.484,0
30.231,1788738388.374,4.400,3.484,0
30.431,1788738388.574,4.400,3.484,0
30.631,1788738388.774,4.400,3.484,0
30.831,1788738388.974,4.400,3.484,0
31.031,1788738389.174,4.400,3.484,0
31.231,1788738389.374,4.400,3.484,0
31.432,1788738389.575,4.400,3.484,0
31.631,1788738389.774,4.400,3.484,0
31.831,1788738389.974,4.400,3.484,0
32.031,1788738390.174,4.400,3.484,0
32.232,1788738390.375,4.400,3.484,0
32.431,1788738390.574,4.400,3.484,0
32.631,1788738390.774,4.400,3.484,0
32.831,1788738390.974,4.400,3.484,0
33.032,1788738391.175,4.400,3.484,0
33.231,1788738391.374,4.400,3.484,0
33.432,1788738391.575,4.400,3.484,0
33.631,1788738391.774,4.400,3.484,0
33.832,1788738391.974,4.400,3.484,0
34.031,1788738392.174,4.400,3.484,0
34.231,1788738392.374,4.400,3.484,0
34.433,1788738392.576,4.400,3.484,0
34.631,1788738392.774,4.400,3.484,0
34.831,1788738392.974,4.400,3.484,0
35.031,1788738393.174,4.400,3.484,0
35.232,1788738393.374,4.400,3.484,0
35.431,1788738393.574,4.400,3.484,0
35.631,1788738393.774,4.400,3.484,0
35.831,1788738393.974,4.400,3.484,0
