t,t_abs,bx,by,moving
12.432,1788737864.567,4.985,3.500,0
12.632,1788737864.767,4.985,3.500,0
12.832,1788737864.967,4.985,3.500,0
13.032,1788737865.167,4.985,3.500,0
13.232,1788737865.367,4.985,3.500,0
13.432,1788737865.567,4.985,3.500,0
13.632,1788737865.767,4.985,3.500,0
13.832,1788737865.967,4.985,3.500,0
14.032,1788737866.167,4.985,3.551,1
14.232,1788737866.367,4.985,3.602,1
14.432,1788737866.567,4.985,3.652,1
14.633,1788737866.768,4.985,3.703,1
14.832,1788737866.967,4.985,3.754,1
15.032,1788737867.167,4.985,3.805,1
15.232,1788737867.367,4.985,3.856,1
15.432,1788737867.567,4.985,3.906,1
15.632,1788737867.767,4.985,3.957,1
15.832,1788737867.967,4.985,4.008,1
16.032,1788737868.167,4.985,4.059,1
16.232,1788737868.367,4.985,4.110,1
16.432,1788737868.567,4.985,4.160,1
16.632,1788737868.767,4.985,4.211,1
16.833,1788737868.968,4.985,4.262,1
17.032,1788737869.167,4.985,4.313,1
17.232,1788737869.367,4.985,4.364,1
17.432,1788737869.567,4.985,4.414,1
17.632,1788737869.767,4.985,4.465,1
17.832,1788737869.967,4.985,4.516,1
18.032,1788737870.167,4.985,4.567,1
18.232,1788737870.367,4.985,4.618,1
18.432,1788737870.567,4.985,4.668,1
18.632,1788737870.767,4.985,4.719,1
18.832,1788737870.967,4.985,4.770,1
19.032,1788737871.167,4.985,4.821,1
19.232,1788737871.367,4.985,4.872,1
19.432,1788737871.567,4.985,4.922,1
19.632,1788737871.767,4.985,4.973,1
19.832,1788737871.967,4.985,5.024,1
20.032,1788737872.167,4.985,5.075,1
20.232,1788737872.367,4.985,5.126,1
20.432,1788737872.567,4.985,5.176,1
20.632,1788737872.767,4.985,5.227,1
20.832,1788737872.967,4.985,5.278,1
21.032,1788737873.167,4.985,5.329,1
21.232,1788737873.367,4.985,5.380,1
21.432,1788737873.567,4.985,5.430,1
21.632,1788737873.767,4.985,5.481,1
21.832,1788737873.967,4.985,5.532,1
22.032,1788737874.167,4.985,5.583,1
22.232,1788737874.367,4.985,5.634,1
22.432,1788737874.567,4.985,5.684,1
22.632,1788737874.767,4.985,5.735,1
22.832,1788737874.967,4.985,5.786,1
23.032,1788737875.168,4.985,5.837,1
23.232,1788737875.367,4.985,5.888,1
23.432,1788737875.567,4.985,5.938,1
23.632,1788737875.767,4.985,5.989,1
23.832,1788737875.967,4.985,6.040,1
24.032,1788737876.167,4.985,6.091,1
24.232,1788737876.367,4.985,6.142,1
24.432,1788737876.567,4.985,6.192,1
24.632,1788737876.767,4.985,6.243,1
24.832,1788737876.967,4.985,6.294,1
25.033,1788737877.168,4.985,6.345,1
25.232,1788737877.367,4.985,6.396,1
25.432,1788737877.568,4.985,6.446,1
25.632,1788737877.767,4.985,6.497,1
25.832,1788737877.967,4.985,6.548,0
26.032,1788737878.167,4.985,6.548,0
26.232,1788737878.367,4.985,6.548,0
26.432,1788737878.567,4.985,6.548,0
26.633,1788737878.768,4.985,6.548,0
26.832,1788737878.967,4.985,6.548,0
27.032,1788737879.167,4.985,6.548,0
27.232,1788737879.367,4.985,6.548,0
27.432,1788737879.567,4.985,6.548,0
27.632,1788737879.767,4.985,6.548,0
27.832,1788737879.967,4.985,6.548,0
28.032,1788737880.167,4.985,6.548,0
28.232,1788737880.367,4.985,6.548,0
28.432,1788737880.567,4.985,6.548,0
28.632,1788737880.767,4.985,6.548,0
28.832,1788737880.967,4.985,6.548,0
29.032,1788737881.167,4.985,6.548,0
29.232,1788737881.367,4.985,6.548,0
29.432,1788737881.567,4.985,6.548,0
29.632,1788737881.767,4.985,6.548,0
29.832,1788737881.967,4.985,6.548,0
30.032,1788737882.167,4.985,6.548,0
30.232,1788737882.367,4.985,6.548,0
30.432,1788737882.567,4.985,6.548,0
30.632,1788737882.767,4.985,6.548,0
30.832,1788737882.967,4.985,6.548,0
31.032,1788737883.167,4.985,6.548,0
31.232,1788737883.367,4.985,6.548,0
31.432,1788737883.567,4.985,6.548,0
31.632,1788737883.767,4.985,6.548,0
31.832,1788737883.967,4.985,6.548,0
32.032,1788737884.167,4.985,6.548,0
32.232,1788737884.367,4.985,6.548,0
32.432,1788737884.567,4.985,6.548,0
32.632,1788737884.767,4.985,6.548,0
32.832,1788737884.967,4.985,6.548,0
33.032,1788737885.167,4.985,6.548,0
33.232,1788737885.367,4.985,6.548,0
33.432,1788737885.567,4.985,6.548,0
33.632,1788737885.767,4.985,6.548,0
33.832,1788737885.967,4.985,6.548,0
