vx,wabs,obstacle,align,follow,angle,fwd,twirl
0.0242188,0.324288,0,23.7972,14.76,1.23167,0,0.194573
0.0691555,0.321352,0,23.1073,13.7762,0.230535,0,0.192811
0.0881102,0.370395,0,23.0481,13.5721,0.174541,0,0.222237
0.0212372,0.356327,0,23.9808,14.6718,0.310885,0,0.213796
0.0566966,0.340989,0,23.5518,13.9631,0.434415,0,0.204594
0.0230045,0.285045,0,23.7954,14.6565,1.08047,0,0.171027
0.124915,0.307783,0,21.6375,12.7577,0.471676,0,0.18467
0.0444696,0.342426,0,23.0427,14.3503,1.19046,0,0.205456
0.00626382,0.330809,0,23.947,14.8843,0.536777,0,0.198485
0.147098,0.316906,0,21.6415,13.0046,1.21885,0,0.190144
0.0459713,0.373555,0,23.7689,14.248,0.22029,0,0.224133
0.042191,0.316239,0,23.3427,14.197,0.139595,0,0.189744
0.00234395,0.366467,0,24.0463,14.9589,0.928568,0,0.21988
0.00194832,0.273261,0,24.1146,14.9628,0.0762372,0,0.163957
0.0992205,0.366686,0,22.8587,14.0436,0.989554,0,0.220012
0.00896759,0.337837,0,23.9719,14.8582,0.912482,0,0.202702
0.0237233,0.364439,0,23.9188,14.8299,0.99005,0,0.218664
0.0788893,0.272518,0,22.1797,13.5458,0.711483,0,0.163511
0.130256,0.376431,0,22.0489,13.7715,1.15167,0,0.225858
0.156848,0.331515,0,21.3491,13.0192,1.27672,0,0.198909
0.0357486,0.386838,0,23.5693,14.6073,1.03187,0,0.232103
0.105389,0.365424,0,21.9242,13.4809,0.902056,0,0.219254
0.12331,0.347234,0,21.5883,13.5842,1.24652,0,0.208341
0.015835,0.326666,0,23.6804,14.7576,1.22326,0,0.195999
0.0961314,0.318075,0,22.2757,13.1867,0.249847,0,0.190845
0.0580329,0.298794,0,22.9306,14.261,1.34263,0,0.179276
0.0272341,0.350855,0,23.7665,14.6236,1.08088,0,0.210513
0.0261729,0.308591,0,23.7763,14.5013,0.224554,0,0.185154
0.144498,0.341144,0,22.4492,12.5034,0.479223,0,0.204686
0.0303849,0.317726,0,23.5908,14.4367,0.291237,0,0.190636
0.0449842,0.340684,0,23.4194,14.4056,0.548031,0,0.20441
0.060917,0.303968,0,23.1633,13.9004,0.506228,0,0.182381
0.0485994,0.32137,0,23.5119,14.1653,0.0670676,0,0.192822
0.0162127,0.288923,0,23.6675,14.7114,0.826751,0,0.173354
0.017795,0.333011,0,23.7569,14.6934,0.600006,0,0.199807
0.0398881,0.333395,0,23.2524,14.3469,0.56624,0,0.200037
0.00823462,0.338901,0,23.9836,14.9047,1.20681,0,0.203341
0.0351483,0.268108,0,23.7772,14.5842,0.460416,0,0.160865
0.0622846,0.32288,0,23.188,13.8822,0.183141,0,0.193728
0.0874739,0.318834,0,22.435,13.5147,0.327606,0,0.191301
0.0215626,0.328132,0,24.0385,14.7012,0.164165,0,0.196879
0.0916074,0.286195,0,22.9905,14.0982,1.58016,0,0.171717
0.108899,0.300914,0,21.7541,12.9391,0.285485,0,0.180548
0.0165932,0.345664,0,23.6882,14.7556,1.12848,0,0.207398
0.00621609,0.345723,0,24.074,14.8933,0.40134,0,0.207434
0.0305193,0.360181,0,23.7837,14.4828,0.525146,0,0.216109
0.0629619,0.375149,0,23.2595,14.2943,0.936732,0,0.225089
0.0533526,0.336296,0,23.8206,14.2008,0.354915,0,0.201778
0.133281,0.301982,0,22.7695,12.5321,0.456598,0,0.181189
0.0193625,0.350965,0,23.6671,14.6565,0.572482,0,0.210579
0.0722568,0.316472,0,22.6627,13.6548,0.199476,0,0.189883
0,0.328668,0,24.1197,15,0.00998878,0,0.197201
0.0702812,0.325484,0,22.6568,13.9716,1.09168,0,0.195291
0.0106793,0.350855,0,23.8392,14.7967,0.523974,0,0.210513
0.0658612,0.295378,0,23.4338,13.7552,0.759054,0,0.177227
0.0666518,0.27998,0,23.5717,13.7291,0.031951,0,0.167988
0.0115503,0.336115,0,23.8282,14.804,0.882042,0,0.201669
0.00763534,0.261539,0,24.0091,14.8635,0.749583,0,0.156923
0,0.326524,0,24.1197,15,0.111721,0,0.195914
0.00397104,0.307288,0,24.0259,14.9309,0.396165,0,0.184373
0.00443632,0.327989,0,23.9965,14.9179,0.883122,0,0.196793
0.0347078,0.257918,0,23.8527,14.5765,0.790044,0,0.154751
0.0091448,0.361805,0,23.9696,14.8322,0.328193,0,0.217083
0.118883,0.322193,0,22.8365,12.813,0.207921,0,0.193316
0.0766333,0.336663,0,23.2095,13.7386,0.382098,0,0.201998
0.00149775,0.327018,0,24.0693,14.9733,0.935002,0,0.196211
0,0.309281,0,24.1197,15,0.810441,0,0.185568
0.00375484,0.345089,0,24.0629,14.937,1.12708,0,0.207054
0.0567763,0.327714,0,23.3264,14.0636,0.0894566,0,0.196628
0.0726819,0.330424,0,22.3681,14.0471,1.42165,0,0.198254
0.0469274,0.277181,0,22.9177,14.2103,1.05999,0,0.166309
0.061061,0.348763,0,23.3,14.0174,0.0341172,0,0.209258
0.0958315,0.304273,0,22.8135,13.2168,0.892805,0,0.182564
0.12027,0.317086,0,22.5205,12.7567,0.331,0,0.190251
0.0429688,0.343605,0,23.3539,14.4519,1.44273,0,0.206163
0.00968379,0.333391,0,23.9593,14.8231,0.139077,0,0.200035
0.0280265,0.262368,0,23.6382,14.4698,0.513799,0,0.157421
0.107098,0.282257,0,22.3422,13.105,0.256044,0,0.169354
0.000766187,0.358649,0,24.1086,14.9855,0.0590057,0,0.215189
0.136935,0.315381,0,22.3572,12.5192,0.646701,0,0.189228
0.0621249,0.302072,0,23.2892,14.0716,1.33798,0,0.181243
0.0109375,0.386171,0,23.825,14.8276,1.07873,0,0.231703
0.00171774,0.37531,0,24.1124,14.9747,0.336213,0,0.225186
0.102699,0.285046,0,22.2075,13.0352,0.264314,0,0.171028
0.130838,0.309501,0,21.6462,12.7678,0.35351,0,0.185701
0,0.34659,0,24.1197,15,0.973219,0,0.207954
0.0770333,0.345832,0,23.8584,13.9211,0.0833268,0,0.207499
0.0436681,0.305411,0,23.6149,14.3751,0.630614,0,0.183247
0.0733161,0.359032,0,22.267,13.9365,1.24413,0,0.215419
0.00713696,0.351713,0,23.9457,14.8883,1.09242,0,0.211028
0.0440852,0.30713,0,23.0453,14.2114,0.199521,0,0.184278
0,0.349331,0,24.1197,15,1.13412,0,0.209598
0.11221,0.328392,0,21.5273,13.0867,0.467896,0,0.197035
0.0405415,0.365112,0,23.1302,14.3354,0.534797,0,0.219067
0.0367124,0.272318,0,23.4864,14.3219,0.398766,0,0.163391
0.016257,0.337108,0,23.9237,14.8237,1.05538,0,0.202265
0.0134135,0.383225,0,24.0803,14.947,1.15768,0,0.229935
0.0806915,0.311862,0,23.5066,13.7008,0.606021,0,0.187117
0.070965,0.339448,0,23.0896,13.8213,0.433868,0,0.203669
0.0142262,0.295204,0,23.7728,14.7287,0.298314,0,0.177122
0.0291436,0.325404,0,23.4214,14.4872,0.610218,0,0.195243
0.00127485,0.33281,0,24.1155,14.9755,0.281434,0,0.199686
0.017199,0.348152,0,23.6374,14.7134,0.848194,0,0.208891
0.000217015,0.295717,0,24.1164,14.9971,1.36346,0,0.17743
0.147532,0.315017,0,21.4693,12.9694,1.15962,0,0.18901
0.0154935,0.325691,0,23.6881,14.7286,1.26188,0,0.195415
0.0822599,0.318984,0,22.8667,14.0582,1.3861,0,0.191391
0.0577445,0.364542,0,23.0007,14.288,1.25745,0,0.218725
0.131354,0.320413,0,21.8668,12.525,0.512065,0,0.192248
0.0517787,0.33379,0,22.6515,14.2272,1.39822,0,0.200274
0.0489644,0.303377,0,23.2244,14.09,0.50668,0,0.182026
0.0553915,0.32008,0,22.9688,13.9533,0.367158,0,0.192048
0.0112986,0.302975,0,23.9818,14.8495,0.52153,0,0.181785
0.0015625,0.310191,0,24.1121,14.9843,0.421319,0,0.186114
0.00939414,0.302203,0,23.9858,14.8269,0.682614,0,0.181322
0.0790729,0.331188,0,22.9531,13.9475,1.1947,0,0.198713
0,0.318223,0,24.1197,15,1.07733,0,0.190934
0.0735331,0.314813,0,23.2396,13.6151,0.688336,0,0.188888
0.0811702,0.344141,0,22.6901,13.8604,0.935158,0,0.206484
0.0678759,0.311109,0,23.5066,13.8042,0.135846,0,0.186665
0.146605,0.228518,0,21.2837,12.3095,0.77038,0,0.137111
0,0.355705,0,24.1197,15,1.08763,0,0.213423
0.0857842,0.329903,0,23.4467,13.6284,0.358819,0,0.197942
0,0.361621,0,24.1197,15,1.01003,0,0.216972
0.0173199,0.347378,0,23.7026,14.7424,1.17047,0,0.208427
0.087901,0.326677,0,22.7153,13.3855,0.378748,0,0.196006
0.167523,0.293549,0,21.4759,12.0043,0.216148,0,0.176129
0.0350282,0.288776,0,23.7399,14.3558,0.26904,0,0.173265
0.00468986,0.352847,0,24.0448,14.9355,0.837078,0,0.211708
0.115109,0.323492,0,22.0718,12.8163,0.0852857,0,0.194095
0.00148549,0.283444,0,24.0975,14.9725,0.501595,0,0.170066
0.0731534,0.29399,0,22.4608,13.603,0.17833,0,0.176394
0.00517242,0.324616,0,24.0369,14.9102,0.283803,0,0.19477
0.0339658,0.324014,0,23.4341,14.4807,1.28777,0,0.194408
0.0344745,0.332158,0,23.9442,14.469,0.385636,0,0.199295
0,0.301167,0,24.1197,15,0.401103,0,0.1807
0.0137595,0.37904,0,24.0167,14.896,1.05398,0,0.227424
0.0459516,0.293336,0,22.8154,14.1505,0.503562,0,0.176002
0.020069,0.294403,0,23.9121,14.6414,0.651502,0,0.176642
0.00498755,0.295036,0,24.0229,14.9085,0.138319,0,0.177022
0.0432938,0.343125,0,23.4622,14.176,0.120942,0,0.205875
0.0844158,0.246602,0,22.4593,13.3882,0.17058,0,0.147961
0.0238056,0.338464,0,23.6473,14.6071,1.07509,0,0.203078
0.0427263,0.260571,0,23.5483,14.1855,0.00617361,0,0.156343
0.0467395,0.30781,0,23.1384,14.1937,0.718748,0,0.184686
0.0241338,0.333323,0,23.5308,14.5722,0.012464,0,0.199994
0.000270779,0.34779,0,24.1193,14.9964,0.119072,0,0.208674
0.0736558,0.326124,0,22.7126,13.6382,0.18766,0,0.195674
0.041005,0.370604,0,23.8597,14.7404,1.1808,0,0.222363
0.00472785,0.329718,0,23.9719,14.9113,0.401902,0,0.197831
0.106562,0.288055,0,22.1123,13.1081,0.835929,0,0.172833
0.0089356,0.296238,0,23.9285,14.8334,0.585038,0,0.177743
0.121344,0.318816,0,22.1279,12.7018,0.408884,0,0.191289
0.0299605,0.354138,0,23.4168,14.5114,0.696069,0,0.212483
0.0283498,0.306306,0,23.6261,14.457,0.160678,0,0.183783
0,0.358425,0,24.1197,15,1.15571,0,0.215055
0.0417224,0.348074,0,23.4697,14.327,0.565743,0,0.208845
0.00338965,0.333117,0,24.1021,14.9761,1.33799,0,0.19987
0.085836,0.312317,0,22.6002,13.4939,1.1749,0,0.18739
0.009375,0.294252,0,23.8727,14.8566,1.12353,0,0.176551
0.00451027,0.296908,0,24.0704,14.9151,0.884879,0,0.178145
0.0400888,0.296992,0,23.615,14.2551,0.426982,0,0.178195
0.0459811,0.328839,0,23.6042,14.1298,0.929387,0,0.197303
0.0423948,0.307802,0,23.3873,14.1984,0.530936,0,0.184681
0.0727235,0.349309,0,22.7915,13.9162,0.426401,0,0.209585
0.000912932,0.269096,0,24.1061,14.983,0.483985,0,0.161458
0,0.333056,0,24.1197,15,0.589798,0,0.199834
0.0229669,0.299043,0,23.5874,14.563,0.170453,0,0.179426
0,0.34386,0,24.1197,15,1.39085,0,0.206316
0.125192,0.298132,0,22.2633,12.679,0.352786,0,0.178879
0.0635591,0.301278,0,23.8148,13.9829,0.432975,0,0.180767
0.112013,0.319364,0,21.9519,12.8647,0.0120168,0,0.191619
0.0936811,0.321635,0,23.1083,13.2387,0.0818686,0,0.192981
0.00785816,0.330507,0,23.9473,14.8516,0.214118,0,0.198304
0.133179,0.244749,0,21.939,12.6158,0.807559,0,0.14685
0.0482887,0.360987,0,23.3053,14.2171,0.181546,0,0.216592
0.00867139,0.335726,0,23.8873,14.8601,1.10215,0,0.201436
0,0.316649,0,24.1197,15,0.187433,0,0.189989
0,0.329212,0,24.1197,15,0.442225,0,0.197527
0.00078125,0.298066,0,24.097,14.9857,0.474052,0,0.17884
0.0140625,0.277236,0,23.8438,14.7332,0.314269,0,0.166342
0.0277003,0.345932,0,23.5342,14.6288,0.78085,0,0.207559
0.123355,0.321515,0,21.7137,12.687,0.53036,0,0.192909
0.107168,0.319325,0,22.0535,12.9504,0.190858,0,0.191595
0.000162298,0.287218,0,24.1195,14.9982,0.719437,0,0.172331
0.066737,0.320208,0,23.1629,13.8504,0.0647883,0,0.192125
0.0611993,0.31746,0,23.4131,14.1546,1.12266,0,0.190476
0.00078125,0.332752,0,24.1189,14.9943,1.35347,0,0.199651
0.0513459,0.283666,0,23.7137,14.0163,0.342976,0,0.1702
0.0569429,0.317069,0,23.0289,13.9536,0.476043,0,0.190242
0.0555052,0.341131,0,23.6591,14.1325,0.132268,0,0.204679
0,0.30715,0,24.1197,15,0.984379,0,0.18429
0.0642078,0.331588,0,23.0309,13.7855,0.0516295,0,0.198953
0.0888175,0.344966,0,22.9844,13.3566,0.94466,0,0.20698
0,0.362002,0,24.1197,15,0.113201,0,0.217201
0.056433,0.314456,0,22.7972,14.015,0.375378,0,0.188673
0.00836443,0.37022,0,23.9679,14.842,0.0343318,0,0.222132
0.00496444,0.273969,0,24.0725,14.9049,0.120988,0,0.164382
0.067348,0.265477,0,23.2766,13.7486,0.297222,0,0.159286
0.021355,0.347939,0,23.9195,14.6533,0.168325,0,0.208763
0.0193454,0.306831,0,23.6386,14.64,0.53527,0,0.184098
0.149136,0.313487,0,21.3569,12.1679,0.526403,0,0.188092
0.0956713,0.25985,0,22.2322,13.1729,0.0253539,0,0.15591
0.122155,0.318269,0,22.4655,12.7819,0.0281873,0,0.190961
0.0637275,0.315519,0,23.0055,13.9122,0.0863571,0,0.189311
0.104151,0.30427,0,22.8764,13.0228,0.870825,0,0.182562
0.0172123,0.296729,0,23.9112,14.7809,0.555582,0,0.178037
0,0.352493,0,24.1197,15,0.795261,0,0.211496
0.0913577,0.313245,0,22.7477,13.3179,0.540781,0,0.187947
0.0276796,0.245,0,23.6067,14.4939,0.806551,0,0.147
0.0212031,0.317127,0,23.6492,14.5974,0.243856,0,0.190276
0.00117737,0.313494,0,24.0939,14.9801,1.03661,0,0.188096
0.0375331,0.348688,0,23.8848,14.4461,0.0454049,0,0.209213
0.0511877,0.19332,0,23.513,14.1299,0.542862,0,0.115992
0.0549641,0.366947,0,23.14,14.0455,0.0363169,0,0.220168
