world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,min_dyn_clear,min_dyn_clear_any,rms_dv,vmax,note
crossing,1,comppi_k2048,False,True,26.78,0.243,8.15,1.1,-0.029,-0.029,0.0172,0.399,RESULT: SUCCESS (status=4) dyn_collision
crossing,1,comppi_t48,False,True,34.26,0.248,10.35,1.1,-0.029,-0.029,0.0148,0.4,RESULT: SUCCESS (status=4) dyn_collision
crossing,2,comppi,True,False,25.16,0.249,7.36,1.1,0.0,-0.024,0.018,0.396,RESULT: SUCCESS (status=4)
crossing,2,comppi_k2048,True,False,25.28,0.24,7.4,1.1,-0.008,-0.008,0.0148,0.394,RESULT: SUCCESS (status=4)
crossing,2,comppi_t48,True,False,30.76,0.249,7.37,1.1,-0.005,-0.03,0.0125,0.397,RESULT: SUCCESS (status=4)
crossing,3,comppi,False,True,24.46,0.247,7.36,1.1,-0.074,-0.19,0.0238,0.395,RESULT: SUCCESS (status=4) dyn_collision
crossing,3,comppi_k2048,False,True,25.06,0.244,7.36,1.1,-0.076,-0.19,0.0232,0.395,RESULT: SUCCESS (status=4) dyn_collision
crossing,3,comppi_t48,False,True,30.46,0.248,7.37,1.1,-0.075,-0.181,0.0214,0.398,RESULT: SUCCESS (status=4) dyn_collision
crossing,4,comppi,False,True,28.26,0.248,8.67,1.1,-0.027,-0.027,0.0174,0.4,RESULT: SUCCESS (status=4) dyn_collision
crossing,4,comppi_k2048,False,True,31.56,0.25,10.03,1.1,-0.028,-0.028,0.0245,0.4,RESULT: SUCCESS (status=4) dyn_collision
crossing,4,comppi_t48,True,False,39.06,0.248,10.1,1.1,-0.01,-0.011,0.0214,0.4,RESULT: SUCCESS (status=4)
crossing,5,comppi,True,False,28.76,0.25,8.68,1.1,0.008,0.008,0.017,0.4,RESULT: SUCCESS (status=4)
crossing,5,comppi_k2048,True,False,25.96,0.245,7.89,1.1,0.008,0.008,0.0245,0.4,RESULT: SUCCESS (status=4)
crossing,5,comppi_t48,True,False,28.96,0.248,7.4,1.1,0.012,0.008,0.0195,0.4,RESULT: SUCCESS (status=4)
crossing,6,comppi,True,False,25.36,0.241,7.94,1.1,0.037,0.037,0.0182,0.399,RESULT: SUCCESS (status=4)
crossing,6,comppi_k2048,True,False,25.86,0.245,7.97,1.1,0.037,0.037,0.0169,0.396,RESULT: SUCCESS (status=4)
crossing,6,comppi_t48,False,True,28.66,0.249,7.41,1.1,-0.029,-0.029,0.0141,0.4,RESULT: SUCCESS (status=4) dyn_collision
crossing,7,comppi,True,False,25.46,0.247,7.76,1.1,-0.019,-0.019,0.022,0.395,RESULT: SUCCESS (status=4)
crossing,7,comppi_k2048,True,False,24.76,0.246,7.36,1.1,-0.017,-0.028,0.0136,0.394,RESULT: SUCCESS (status=4)
crossing,7,comppi_t48,False,True,29.66,0.249,7.38,1.1,-0.028,-0.053,0.0221,0.4,RESULT: SUCCESS (status=4) dyn_collision
crossing,8,comppi,True,False,25.58,0.245,7.36,1.1,-0.021,-0.093,0.0228,0.396,RESULT: SUCCESS (status=4)
crossing,8,comppi_k2048,False,True,25.36,0.247,7.36,1.1,-0.084,-0.19,0.0233,0.4,RESULT: SUCCESS (status=4) dyn_collision
crossing,8,comppi_t48,False,True,29.96,0.25,7.36,1.1,-0.041,-0.113,0.0193,0.397,RESULT: SUCCESS (status=4) dyn_collision
crossing,9,comppi,True,False,25.96,0.244,8.0,1.1,0.06,0.06,0.0179,0.4,RESULT: SUCCESS (status=4)
crossing,9,comppi_k2048,True,False,25.86,0.25,7.97,1.1,0.072,0.072,0.0174,0.4,RESULT: SUCCESS (status=4)
crossing,9,comppi_t48,True,False,32.66,0.249,10.12,1.1,0.004,0.004,0.0217,0.4,RESULT: SUCCESS (status=4)
crossing,10,comppi,True,False,24.26,0.245,7.36,1.1,0.009,-0.061,0.024,0.394,RESULT: SUCCESS (status=4)
crossing,10,comppi_k2048,True,False,24.36,0.242,7.36,1.1,0.007,-0.068,0.0238,0.394,RESULT: SUCCESS (status=4)
crossing,10,comppi_t48,True,False,28.76,0.249,7.37,1.1,0.007,-0.054,0.0222,0.397,RESULT: SUCCESS (status=4)
crossing,11,comppi,False,True,24.36,0.249,7.36,1.1,-0.034,-0.074,0.0179,0.394,RESULT: SUCCESS (status=4) dyn_collision
crossing,11,comppi_k2048,False,True,24.76,0.247,7.36,1.1,-0.069,-0.152,0.0232,0.396,RESULT: SUCCESS (status=4) dyn_collision
crossing,11,comppi_t48,False,True,29.76,0.248,7.38,1.1,-0.04,-0.095,0.0217,0.397,RESULT: SUCCESS (status=4) dyn_collision
crossing,12,comppi,True,False,26.56,0.248,8.15,1.1,-0.017,-0.017,0.0236,0.4,RESULT: SUCCESS (status=4)
crossing,12,comppi_k2048,True,False,26.26,0.243,7.98,1.1,-0.017,-0.017,0.0238,0.4,RESULT: SUCCESS (status=4)
crossing,12,comppi_t48,True,False,35.76,0.248,10.26,1.1,-0.018,-0.018,0.0163,0.4,RESULT: SUCCESS (status=4)
crossing,13,comppi,False,True,26.56,0.245,7.97,1.1,-0.028,-0.028,0.023,0.395,RESULT: SUCCESS (status=4) dyn_collision
crossing,13,comppi_k2048,False,True,25.66,0.244,7.42,1.1,-0.028,-0.028,0.0201,0.396,RESULT: SUCCESS (status=4) dyn_collision
crossing,13,comppi_t48,False,True,39.16,0.248,10.47,1.1,-0.028,-0.028,0.0194,0.4,RESULT: SUCCESS (status=4) dyn_collision
crossing,14,comppi,True,False,38.76,0.243,10.29,1.1,-0.005,-0.005,0.0285,0.4,RESULT: SUCCESS (status=4)
crossing,14,comppi_k2048,True,False,25.46,0.245,7.46,1.1,-0.006,-0.006,0.0236,0.4,RESULT: SUCCESS (status=4)
crossing,14,comppi_t48,True,False,34.26,0.249,10.31,1.1,-0.001,-0.001,0.0224,0.4,RESULT: SUCCESS (status=4)
