world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,min_dyn_clear,min_dyn_clear_any,rms_dv,vmax,note
clutter,12,comppi_bc150,True,False,20.66,0.238,7.37,0.5,,,0.0101,0.395,RESULT: SUCCESS (status=4)
clutter,12,comppi_bc100,True,False,20.56,0.248,7.35,0.5,,,0.0101,0.396,RESULT: SUCCESS (status=4)
clutter,12,comppi_rs05,True,False,21.16,0.247,7.36,0.5,,,0.0081,0.396,RESULT: SUCCESS (status=4)
clutter,12,comppi_rs15,True,False,20.56,0.249,7.35,0.55,,,0.0095,0.395,RESULT: SUCCESS (status=4)
clutter,12,comppi_rs20,True,False,20.86,0.247,7.36,0.5,,,0.0089,0.395,RESULT: SUCCESS (status=4)
clutter,13,comppi_bc200,True,False,20.86,0.242,7.38,0.25,,,0.0102,0.396,RESULT: SUCCESS (status=4)
clutter,13,comppi_bc150,True,False,20.66,0.25,7.38,0.25,,,0.0106,0.397,RESULT: SUCCESS (status=4)
clutter,13,comppi_bc100,True,False,20.96,0.246,7.39,0.3,,,0.0086,0.4,RESULT: SUCCESS (status=4)
clutter,13,comppi_rs05,True,False,20.86,0.242,7.39,0.25,,,0.0089,0.396,RESULT: SUCCESS (status=4)
clutter,13,comppi_rs15,True,False,20.96,0.249,7.38,0.25,,,0.0091,0.395,RESULT: SUCCESS (status=4)
clutter,13,comppi_rs20,True,False,20.66,0.247,7.38,0.25,,,0.0098,0.397,RESULT: SUCCESS (status=4)
clutter,14,comppi_bc200,True,False,21.66,0.24,7.62,0.25,,,0.0104,0.398,RESULT: SUCCESS (status=4)
clutter,14,comppi_bc150,True,False,21.36,0.242,7.62,0.25,,,0.0129,0.396,RESULT: SUCCESS (status=4)
clutter,14,comppi_bc100,True,False,21.06,0.248,7.63,0.269,,,0.0108,0.4,RESULT: SUCCESS (status=4)
clutter,14,comppi_rs05,True,False,21.46,0.243,7.62,0.25,,,0.0119,0.398,RESULT: SUCCESS (status=4)
clutter,14,comppi_rs15,True,False,21.86,0.241,7.62,0.25,,,0.0093,0.399,RESULT: SUCCESS (status=4)
clutter,14,comppi_rs20,True,False,21.46,0.236,7.63,0.25,,,0.0109,0.398,RESULT: SUCCESS (status=4)
blocked,0,comppi_bc200,True,False,20.96,0.243,7.53,0.269,,,0.009,0.4,RESULT: SUCCESS (status=4)
blocked,0,comppi_bc150,True,False,20.76,0.242,7.52,0.255,,,0.0098,0.4,RESULT: SUCCESS (status=4)
blocked,0,comppi_bc100,True,False,21.16,0.249,7.52,0.255,,,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked,0,comppi_rs05,True,False,21.76,0.238,7.62,0.25,,,0.0115,0.4,RESULT: SUCCESS (status=4)
blocked,0,comppi_rs15,True,False,20.76,0.241,7.52,0.292,,,0.0102,0.4,RESULT: SUCCESS (status=4)
blocked,0,comppi_rs20,True,False,20.76,0.243,7.53,0.255,,,0.0091,0.4,RESULT: SUCCESS (status=4)
blocked,1,comppi_bc200,True,False,21.36,0.25,7.5,0.255,,,0.0079,0.4,RESULT: SUCCESS (status=4)
blocked,1,comppi_bc150,True,False,21.06,0.242,7.51,0.255,,,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked,1,comppi_bc100,True,False,21.36,0.246,7.51,0.269,,,0.0082,0.4,RESULT: SUCCESS (status=4)
blocked,1,comppi_rs05,True,False,21.66,0.245,7.58,0.25,,,0.0083,0.4,RESULT: SUCCESS (status=4)
blocked,1,comppi_rs15,True,False,21.16,0.25,7.53,0.255,,,0.0086,0.4,RESULT: SUCCESS (status=4)
blocked,1,comppi_rs20,True,False,21.16,0.242,7.55,0.255,,,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked,2,comppi_bc200,True,False,21.16,0.244,7.5,0.25,,,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked,2,comppi_bc150,True,False,21.26,0.246,7.5,0.25,,,0.0077,0.4,RESULT: SUCCESS (status=4)
blocked,2,comppi_bc100,True,False,20.96,0.249,7.51,0.292,,,0.0097,0.4,RESULT: SUCCESS (status=4)
blocked,2,comppi_rs05,True,False,21.56,0.237,7.59,0.25,,,0.0112,0.4,RESULT: SUCCESS (status=4)
blocked,2,comppi_rs15,True,False,21.06,0.247,7.51,0.269,,,0.0091,0.4,RESULT: SUCCESS (status=4)
blocked,2,comppi_rs20,True,False,20.86,0.248,7.51,0.25,,,0.0093,0.4,RESULT: SUCCESS (status=4)
blocked,3,comppi_bc200,True,False,20.96,0.246,7.59,0.269,,,0.0089,0.4,RESULT: SUCCESS (status=4)
blocked,3,comppi_bc150,True,False,20.76,0.24,7.55,0.255,,,0.0101,0.4,RESULT: SUCCESS (status=4)
blocked,3,comppi_bc100,True,False,20.76,0.247,7.58,0.255,,,0.0108,0.4,RESULT: SUCCESS (status=4)
blocked,3,comppi_rs05,True,False,30.06,0.246,8.01,0.25,,,0.0106,0.4,RESULT: SUCCESS (status=4)
blocked,3,comppi_rs15,True,False,20.76,0.248,7.57,0.255,,,0.0098,0.4,RESULT: SUCCESS (status=4)
