t,x,y,yaw,v,w
9.662,1.3941,5.0044,0.0331,0.2713,0.0257
9.682,1.3995,5.0046,0.0336,0.2713,0.0257
9.702,1.4050,5.0048,0.0341,0.2713,0.0257
9.722,1.4104,5.0050,0.0346,0.2713,0.0257
9.742,1.4161,5.0052,0.0360,0.2855,0.0706
9.762,1.4218,5.0054,0.0374,0.2855,0.0706
9.782,1.4275,5.0056,0.0388,0.2855,0.0706
9.802,1.4332,5.0058,0.0402,0.2855,0.0706
9.823,1.4389,5.0061,0.0417,0.2855,0.0706
9.842,1.4449,5.0063,0.0426,0.3024,0.0479
9.862,1.4510,5.0066,0.0436,0.3024,0.0479
9.882,1.4570,5.0069,0.0445,0.3024,0.0479
9.902,1.4631,5.0071,0.0455,0.3024,0.0479
9.922,1.4691,5.0074,0.0464,0.3024,0.0479
9.942,1.4755,5.0077,0.0466,0.3220,0.0079
9.963,1.4820,5.0080,0.0468,0.3220,0.0079
9.982,1.4884,5.0083,0.0469,0.3220,0.0079
10.003,1.4948,5.0086,0.0471,0.3220,0.0079
10.022,1.5013,5.0089,0.0472,0.3220,0.0079
10.042,1.5080,5.0092,0.0474,0.3375,0.0083
10.062,1.5148,5.0096,0.0476,0.3375,0.0083
10.082,1.5215,5.0099,0.0477,0.3375,0.0083
10.102,1.5282,5.0102,0.0479,0.3375,0.0083
10.122,1.5350,5.0105,0.0481,0.3375,0.0083
10.142,1.5421,5.0109,0.0485,0.3581,0.0226
10.162,1.5493,5.0112,0.0490,0.3581,0.0226
10.182,1.5564,5.0116,0.0494,0.3581,0.0226
10.202,1.5636,5.0119,0.0499,0.3581,0.0226
10.222,1.5707,5.0123,0.0503,0.3581,0.0226
10.242,1.5781,5.0127,0.0503,0.3684,-0.0025
10.262,1.5855,5.0130,0.0502,0.3684,-0.0025
10.283,1.5928,5.0134,0.0502,0.3684,-0.0025
10.302,1.6002,5.0138,0.0501,0.3684,-0.0025
10.322,1.6075,5.0142,0.0501,0.3684,-0.0025
10.343,1.6152,5.0145,0.0486,0.3820,-0.0749
10.363,1.6228,5.0149,0.0471,0.3820,-0.0749
10.382,1.6304,5.0152,0.0456,0.3820,-0.0749
10.402,1.6381,5.0156,0.0441,0.3820,-0.0749
10.422,1.6457,5.0159,0.0426,0.3820,-0.0749
10.442,1.6534,5.0162,0.0404,0.3865,-0.1110
10.462,1.6611,5.0165,0.0381,0.3865,-0.1110
10.482,1.6689,5.0168,0.0359,0.3865,-0.1110
10.502,1.6766,5.0170,0.0337,0.3865,-0.1110
10.522,1.6843,5.0173,0.0315,0.3865,-0.1110
10.542,1.6921,5.0175,0.0286,0.3896,-0.1440
