world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,rms_dv,vmax,note
blocked_off10,13,comppi_noanneal,True,False,21.26,0.248,7.51,0.3,0.0094,0.397,RESULT: SUCCESS (status=4)
blocked_off10,14,comppi,True,False,20.76,0.249,7.48,0.269,0.0109,0.4,RESULT: SUCCESS (status=4)
blocked_off10,14,comppi_nodetour,False,False,18.56,5.446,2.15,0.3,0.0068,0.395,RESULT: FAILURE (status=6)
blocked_off10,14,comppi_noanneal,True,False,21.16,0.245,7.5,0.3,0.0096,0.397,RESULT: SUCCESS (status=4)
blocked_off20,0,comppi,True,False,20.66,0.247,7.4,0.3,0.0096,0.4,RESULT: SUCCESS (status=4)
blocked_off20,0,comppi_nodetour,False,False,19.36,4.034,3.57,0.35,0.0068,0.395,RESULT: FAILURE (status=6)
blocked_off20,0,comppi_noanneal,True,False,20.86,0.246,7.43,0.316,0.0086,0.396,RESULT: SUCCESS (status=4)
blocked_off20,1,comppi,True,False,21.26,0.246,7.43,0.269,0.0076,0.4,RESULT: SUCCESS (status=4)
blocked_off20,1,comppi_nodetour,False,False,21.26,3.812,3.79,0.35,0.0066,0.394,RESULT: FAILURE (status=6)
blocked_off20,1,comppi_noanneal,True,False,20.66,0.249,7.45,0.304,0.0116,0.396,RESULT: SUCCESS (status=4)
blocked_off20,2,comppi,True,False,20.66,0.242,7.41,0.255,0.0095,0.4,RESULT: SUCCESS (status=4)
blocked_off20,2,comppi_nodetour,False,False,28.86,2.944,4.66,0.3,0.006,0.395,RESULT: FAILURE (status=6)
blocked_off20,2,comppi_noanneal,True,False,21.06,0.245,7.43,0.316,0.008,0.396,RESULT: SUCCESS (status=4)
blocked_off20,3,comppi,True,False,20.56,0.239,7.42,0.292,0.0101,0.4,RESULT: SUCCESS (status=4)
blocked_off20,3,comppi_nodetour,False,False,21.96,3.181,4.42,0.35,0.0066,0.395,RESULT: FAILURE (status=6)
blocked_off20,3,comppi_noanneal,True,False,21.26,0.244,7.42,0.3,0.008,0.396,RESULT: SUCCESS (status=4)
blocked_off20,4,comppi,True,False,20.86,0.242,7.42,0.269,0.0089,0.4,RESULT: SUCCESS (status=4)
blocked_off20,4,comppi_nodetour,False,False,17.96,4.733,2.87,0.35,0.0067,0.394,RESULT: FAILURE (status=6)
blocked_off20,4,comppi_noanneal,True,False,20.76,0.241,7.44,0.316,0.0101,0.396,RESULT: SUCCESS (status=4)
