t,x,y,yaw,cmd_vx,cmd_wz,scan_min,map_x,map_y
74.6951,4.5770,-7.3134,3.0898,0.0233,0.0654,0.9198,4.7231,-7.1771
74.7045,4.5768,-7.3134,3.0896,0.0233,0.0444,0.9198,4.7231,-7.1771
74.7162,4.5766,-7.3134,3.0896,0.0233,0.0444,0.9198,4.7231,-7.1771
74.7247,4.5765,-7.3134,3.0894,0.0233,0.0444,0.9198,4.7231,-7.1771
74.7347,4.5763,-7.3134,3.0894,0.0233,0.0444,0.9198,4.7231,-7.1771
74.7464,4.5761,-7.3134,3.0892,0.0233,0.0444,0.9187,4.7231,-7.1771
74.7585,4.5758,-7.3134,3.0894,0.0233,0.0444,0.9187,4.7248,-7.1777
74.7664,4.5758,-7.3134,3.0894,0.0233,0.0444,0.9187,4.7248,-7.1777
74.7744,4.5757,-7.3134,3.0894,0.0233,0.0444,0.9187,4.7248,-7.1777
74.7848,4.5755,-7.3134,3.0896,0.0233,0.0444,0.9187,4.7248,-7.1777
74.7946,4.5753,-7.3134,3.0896,0.0211,0.0366,0.9187,4.7248,-7.1777
74.8051,4.5751,-7.3133,3.0898,0.0211,0.0366,0.9187,4.7248,-7.1777
74.8152,4.5750,-7.3133,3.0898,0.0211,0.0366,0.9187,4.7248,-7.1777
74.8241,4.5748,-7.3133,3.0898,0.0211,0.0366,0.9187,4.7248,-7.1777
74.8348,4.5746,-7.3133,3.0898,0.0211,0.0366,0.9187,4.7248,-7.1777
74.8450,4.5744,-7.3133,3.0898,0.0211,0.0366,0.9151,4.7248,-7.1777
74.8539,4.5742,-7.3133,3.0898,0.0211,0.0366,0.9151,4.7241,-7.1782
74.8639,4.5741,-7.3133,3.0898,0.0211,0.0366,0.9151,4.7241,-7.1782
74.8746,4.5739,-7.3133,3.0898,0.0211,0.0366,0.9151,4.7241,-7.1782
74.8849,4.5737,-7.3133,3.0898,0.0211,0.0366,0.9151,4.7241,-7.1782
74.8968,4.5735,-7.3133,3.0896,0.0211,0.0366,0.9151,4.7241,-7.1782
74.9043,4.5733,-7.3132,3.0896,0.0237,0.0453,0.9151,4.7241,-7.1782
74.9144,4.5733,-7.3132,3.0894,0.0237,0.0453,0.9151,4.7241,-7.1782
74.9252,4.5730,-7.3132,3.0892,0.0237,0.0453,0.9151,4.7241,-7.1782
74.9354,4.5728,-7.3132,3.0891,0.0237,0.0453,0.9151,4.7241,-7.1782
74.9458,4.5726,-7.3132,3.0889,0.0237,0.0453,0.9151,4.7241,-7.1782
74.9606,4.5724,-7.3132,3.0887,0.0237,0.0453,0.9145,4.7241,-7.1782
74.9646,4.5722,-7.3132,3.0885,0.0237,0.0453,0.9145,4.7235,-7.1788
74.9752,4.5720,-7.3132,3.0884,0.0237,0.0453,0.9145,4.7235,-7.1788
74.9843,4.5718,-7.3132,3.0882,0.0237,0.0453,0.9145,4.7235,-7.1788
74.9952,4.5715,-7.3132,3.0882,0.0237,0.0453,0.9145,4.7235,-7.1788
75.0045,4.5713,-7.3131,3.0882,0.0227,0.0249,0.9145,4.7235,-7.1788
75.0146,4.5710,-7.3131,3.0882,0.0227,0.0249,0.9145,4.7235,-7.1788
75.0248,4.5708,-7.3131,3.0882,0.0227,0.0249,0.9145,4.7235,-7.1788
75.0357,4.5706,-7.3131,3.0882,0.0227,0.0249,0.9145,4.7235,-7.1788
75.0452,4.5704,-7.3131,3.0882,0.0227,0.0249,0.9128,4.7235,-7.1788
75.0545,4.5701,-7.3131,3.0884,0.0227,0.0249,0.9128,4.7235,-7.1788
75.0649,4.5699,-7.3131,3.0884,0.0227,0.0249,0.9128,4.7244,-7.1782
75.0742,4.5697,-7.3131,3.0884,0.0227,0.0249,0.9128,4.7244,-7.1782
75.0842,4.5695,-7.3130,3.0885,0.0227,0.0249,0.9128,4.7244,-7.1782
75.0959,4.5693,-7.3130,3.0885,0.0227,0.0249,0.9128,4.7244,-7.1782
75.1042,4.5691,-7.3130,3.0885,0.0228,0.0190,0.9128,4.7244,-7.1782
75.1144,4.5689,-7.3130,3.0885,0.0228,0.0190,0.9128,4.7244,-7.1782
75.1256,4.5686,-7.3130,3.0885,0.0228,0.0190,0.9128,4.7244,-7.1782
75.1343,4.5685,-7.3130,3.0885,0.0228,0.0190,0.9128,4.7244,-7.1782
75.1467,4.5682,-7.3130,3.0885,0.0228,0.0190,0.9118,4.7244,-7.1782
75.1548,4.5680,-7.3130,3.0885,0.0228,0.0190,0.9118,4.7244,-7.1782
75.1644,4.5678,-7.3130,3.0885,0.0228,0.0190,0.9118,4.7224,-7.1781
75.1743,4.5676,-7.3129,3.0887,0.0228,0.0190,0.9118,4.7224,-7.1781
75.1843,4.5674,-7.3129,3.0887,0.0228,0.0190,0.9118,4.7224,-7.1781
75.1965,4.5672,-7.3129,3.0887,0.0228,0.0190,0.9118,4.7224,-7.1781
75.2039,4.5670,-7.3129,3.0889,0.0230,0.0449,0.9118,4.7224,-7.1781
75.2153,4.5668,-7.3129,3.0889,0.0230,0.0449,0.9118,4.7224,-7.1781
75.2244,4.5666,-7.3129,3.0891,0.0230,0.0449,0.9118,4.7224,-7.1781
75.2345,4.5664,-7.3129,3.0892,0.0230,0.0449,0.9118,4.7224,-7.1781
75.2524,4.5660,-7.3129,3.0894,0.0230,0.0449,0.9102,4.7224,-7.1781
75.2547,4.5660,-7.3129,3.0894,0.0230,0.0449,0.9102,4.7224,-7.1781
75.2643,4.5658,-7.3128,3.0896,0.0230,0.0449,0.9102,4.7226,-7.1747
75.2747,4.5656,-7.3128,3.0896,0.0230,0.0449,0.9102,4.7226,-7.1747
75.2850,4.5653,-7.3128,3.0898,0.0230,0.0449,0.9102,4.7226,-7.1747
75.2952,4.5651,-7.3128,3.0899,0.0230,0.0449,0.9102,4.7226,-7.1747
75.3044,4.5649,-7.3128,3.0901,0.0236,0.0146,0.9102,4.7226,-7.1747
75.3147,4.5647,-7.3128,3.0903,0.0236,0.0146,0.9102,4.7226,-7.1747
75.3252,4.5645,-7.3128,3.0905,0.0236,0.0146,0.9102,4.7226,-7.1747
75.3349,4.5643,-7.3128,3.0906,0.0236,0.0146,0.9102,4.7226,-7.1747
75.3451,4.5641,-7.3128,3.0908,0.0236,0.0146,0.9142,4.7226,-7.1747
75.3545,4.5639,-7.3128,3.0908,0.0236,0.0146,0.9142,4.7209,-7.1747
75.3649,4.5637,-7.3127,3.0908,0.0236,0.0146,0.9142,4.7209,-7.1747
75.3749,4.5635,-7.3127,3.0908,0.0236,0.0146,0.9142,4.7209,-7.1747
75.3849,4.5633,-7.3127,3.0906,0.0236,0.0146,0.9142,4.7209,-7.1747
75.3959,4.5631,-7.3127,3.0905,0.0236,0.0146,0.9142,4.7209,-7.1747
75.4045,4.5629,-7.3127,3.0903,0.0231,0.0508,0.9142,4.7209,-7.1747
75.4147,4.5626,-7.3127,3.0899,0.0231,0.0508,0.9142,4.7209,-7.1747
75.4255,4.5625,-7.3127,3.0898,0.0231,0.0508,0.9142,4.7209,-7.1747
75.4349,4.5622,-7.3127,3.0894,0.0231,0.0508,0.9142,4.7209,-7.1747
75.4455,4.5620,-7.3127,3.0891,0.0231,0.0508,0.9082,4.7209,-7.1747
75.4553,4.5618,-7.3126,3.0889,0.0231,0.0508,0.9082,4.7186,-7.1746
75.4647,4.5616,-7.3126,3.0887,0.0231,0.0508,0.9082,4.7186,-7.1746
75.4751,4.5614,-7.3126,3.0885,0.0231,0.0508,0.9082,4.7186,-7.1746
75.4851,4.5611,-7.3126,3.0884,0.0231,0.0508,0.9082,4.7186,-7.1746
75.4957,4.5610,-7.3126,3.0884,0.0231,0.0508,0.9082,4.7186,-7.1746
75.5044,4.5607,-7.3126,3.0884,0.0238,0.0582,0.9082,4.7186,-7.1746
75.5191,4.5603,-7.3126,3.0885,0.0238,0.0582,0.9082,4.7186,-7.1746
75.5259,4.5603,-7.3126,3.0885,0.0238,0.0582,0.9082,4.7186,-7.1746
75.5351,4.5601,-7.3126,3.0885,0.0238,0.0582,0.9082,4.7186,-7.1746
75.5445,4.5599,-7.3125,3.0887,0.0238,0.0582,0.9132,4.7186,-7.1746
75.5542,4.5597,-7.3125,3.0889,0.0238,0.0582,0.9132,4.7168,-7.1747
75.5648,4.5595,-7.3125,3.0892,0.0238,0.0582,0.9132,4.7168,-7.1747
75.5744,4.5594,-7.3125,3.0896,0.0238,0.0582,0.9132,4.7168,-7.1747
75.5846,4.5591,-7.3125,3.0901,0.0238,0.0582,0.9132,4.7168,-7.1747
75.5971,4.5589,-7.3125,3.0905,0.0238,0.0582,0.9132,4.7168,-7.1747
75.6043,4.5587,-7.3125,3.0908,0.0238,0.0582,0.9132,4.7168,-7.1747
75.6164,4.5585,-7.3125,3.0913,0.0239,0.0297,0.9132,4.7168,-7.1747
75.6252,4.5583,-7.3125,3.0917,0.0239,0.0297,0.9132,4.7168,-7.1747
75.6363,4.5581,-7.3125,3.0920,0.0239,0.0297,0.9132,4.7168,-7.1747
75.6451,4.5579,-7.3124,3.0924,0.0239,0.0297,0.9142,4.7168,-7.1747
75.6546,4.5577,-7.3124,3.0929,0.0239,0.0297,0.9142,4.7168,-7.1747
75.6653,4.5575,-7.3124,3.0932,0.0239,0.0297,0.9142,4.7151,-7.1751
75.6741,4.5572,-7.3124,3.0936,0.0239,0.0297,0.9142,4.7151,-7.1751
75.6851,4.5570,-7.3124,3.0939,0.0239,0.0297,0.9142,4.7151,-7.1751
75.6947,4.5568,-7.3124,3.0945,0.0239,0.0297,0.9142,4.7151,-7.1751
75.7041,4.5566,-7.3124,3.0948,0.0237,0.0266,0.9142,4.7151,-7.1751
75.7150,4.5564,-7.3124,3.0952,0.0237,0.0266,0.9142,4.7151,-7.1751
75.7251,4.5562,-7.3124,3.0955,0.0237,0.0266,0.9142,4.7151,-7.1751
75.7351,4.5559,-7.3123,3.0957,0.0237,0.0266,0.9142,4.7151,-7.1751
75.7459,4.5557,-7.3123,3.0959,0.0237,0.0266,0.9171,4.7151,-7.1751
75.7545,4.5555,-7.3123,3.0960,0.0237,0.0266,0.9171,4.7151,-7.1751
75.7669,4.5553,-7.3123,3.0962,0.0237,0.0266,0.9171,4.7138,-7.1756
75.7748,4.5551,-7.3123,3.0964,0.0237,0.0266,0.9171,4.7138,-7.1756
75.7846,4.5548,-7.3123,3.0966,0.0237,0.0266,0.9171,4.7138,-7.1756
75.7959,4.5546,-7.3123,3.0967,0.0237,0.0266,0.9171,4.7138,-7.1756
75.8048,4.5544,-7.3123,3.0969,0.0233,0.0348,0.9171,4.7138,-7.1756
75.8151,4.5541,-7.3123,3.0971,0.0233,0.0348,0.9171,4.7138,-7.1756
75.8257,4.5539,-7.3123,3.0974,0.0233,0.0348,0.9171,4.7138,-7.1756
75.8356,4.5537,-7.3122,3.0976,0.0233,0.0348,0.9171,4.7138,-7.1756
75.8446,4.5534,-7.3122,3.0980,0.0233,0.0348,0.9128,4.7138,-7.1756
75.8551,4.5532,-7.3122,3.0985,0.0233,0.0348,0.9128,4.7129,-7.1740
75.8645,4.5530,-7.3122,3.0988,0.0233,0.0348,0.9128,4.7129,-7.1740
75.8746,4.5528,-7.3122,3.0994,0.0233,0.0348,0.9128,4.7129,-7.1740
75.8847,4.5526,-7.3122,3.0999,0.0233,0.0348,0.9128,4.7129,-7.1740
75.8977,4.5523,-7.3122,3.1004,0.0233,0.0348,0.9128,4.7129,-7.1740
75.9044,4.5520,-7.3122,3.1009,0.0235,0.0284,0.9128,4.7129,-7.1740
75.9148,4.5518,-7.3122,3.1015,0.0235,0.0284,0.9128,4.7129,-7.1740
75.9251,4.5515,-7.3122,3.1020,0.0235,0.0284,0.9128,4.7129,-7.1740
75.9357,4.5512,-7.3121,3.1025,0.0235,0.0284,0.9128,4.7129,-7.1740
75.9457,4.5510,-7.3121,3.1030,0.0235,0.0284,0.9132,4.7129,-7.1740
75.9551,4.5507,-7.3121,3.1034,0.0235,0.0284,0.9132,4.7129,-7.1740
75.9642,4.5505,-7.3121,3.1039,0.0235,0.0284,0.9132,4.7149,-7.1725
75.9748,4.5502,-7.3121,3.1042,0.0235,0.0284,0.9132,4.7149,-7.1725
75.9842,4.5500,-7.3121,3.1046,0.0235,0.0284,0.9132,4.7149,-7.1725
75.9971,4.5497,-7.3121,3.1049,0.0235,0.0284,0.9132,4.7149,-7.1725
76.0044,4.5495,-7.3121,3.1053,0.0232,0.0592,0.9132,4.7149,-7.1725
76.0148,4.5492,-7.3121,3.1055,0.0232,0.0592,0.9132,4.7149,-7.1725
76.0245,4.5490,-7.3121,3.1058,0.0232,0.0592,0.9132,4.7149,-7.1725
76.0356,4.5488,-7.3121,3.1060,0.0232,0.0592,0.9132,4.7149,-7.1725
76.0449,4.5485,-7.3120,3.1062,0.0232,0.0592,0.9132,4.7149,-7.1725
76.0545,4.5483,-7.3120,3.1065,0.0232,0.0592,0.9132,4.7149,-7.1725
76.0652,4.5481,-7.3120,3.1067,0.0232,0.0592,0.9132,4.7112,-7.1725
76.0748,4.5479,-7.3120,3.1070,0.0232,0.0592,0.9132,4.7112,-7.1725
76.0849,4.5478,-7.3120,3.1072,0.0232,0.0592,0.9132,4.7112,-7.1725
76.0950,4.5476,-7.3120,3.1074,0.0232,0.0592,0.9132,4.7112,-7.1725
76.1045,4.5474,-7.3120,3.1076,0.0229,0.0755,0.9132,4.7112,-7.1725
76.1157,4.5472,-7.3120,3.1077,0.0229,0.0755,0.9132,4.7112,-7.1725
76.1250,4.5471,-7.3120,3.1081,0.0229,0.0755,0.9132,4.7112,-7.1725
76.1347,4.5469,-7.3120,3.1083,0.0229,0.0755,0.9132,4.7112,-7.1725
76.1460,4.5468,-7.3120,3.1084,0.0229,0.0755,0.9145,4.7112,-7.1725
76.1547,4.5466,-7.3120,3.1088,0.0229,0.0755,0.9145,4.7090,-7.1729
76.1646,4.5465,-7.3120,3.1090,0.0229,0.0755,0.9145,4.7090,-7.1729
76.1745,4.5464,-7.3120,3.1093,0.0229,0.0755,0.9145,4.7090,-7.1729
76.1853,4.5462,-7.3120,3.1097,0.0229,0.0755,0.9145,4.7090,-7.1729
76.1950,4.5461,-7.3120,3.1100,0.0229,0.0755,0.9145,4.7090,-7.1729
76.2039,4.5459,-7.3120,3.1104,0.0223,0.0373,0.9145,4.7090,-7.1729
76.2149,4.5458,-7.3120,3.1107,0.0223,0.0373,0.9145,4.7090,-7.1729
76.2251,4.5456,-7.3119,3.1110,0.0223,0.0373,0.9145,4.7090,-7.1729
76.2364,4.5455,-7.3119,3.1114,0.0223,0.0373,0.9145,4.7090,-7.1729
76.2469,4.5453,-7.3119,3.1117,0.0223,0.0373,0.9116,4.7090,-7.1729
76.2548,4.5452,-7.3119,3.1123,0.0223,0.0373,0.9116,4.7065,-7.1740
76.2641,4.5450,-7.3119,3.1126,0.0223,0.0373,0.9116,4.7065,-7.1740
76.2743,4.5448,-7.3119,3.1131,0.0223,0.0373,0.9116,4.7065,-7.1740
76.2848,4.5446,-7.3119,3.1135,0.0223,0.0373,0.9116,4.7065,-7.1740
76.2985,4.5444,-7.3119,3.1140,0.0223,0.0373,0.9116,4.7065,-7.1740
76.3042,4.5441,-7.3119,3.1144,0.0233,0.0138,0.9116,4.7065,-7.1740
76.3148,4.5439,-7.3119,3.1147,0.0233,0.0138,0.9116,4.7065,-7.1740
76.3251,4.5437,-7.3119,3.1151,0.0233,0.0138,0.9116,4.7065,-7.1740
76.3347,4.5435,-7.3119,3.1154,0.0233,0.0138,0.9116,4.7065,-7.1740
76.3448,4.5432,-7.3119,3.1158,0.0233,0.0138,0.9126,4.7065,-7.1740
76.3542,4.5430,-7.3119,3.1161,0.0233,0.0138,0.9126,4.7064,-7.1735
76.3656,4.5430,-7.3119,3.1166,0.0233,0.0138,0.9126,4.7064,-7.1735
76.3746,4.5424,-7.3119,3.1170,0.0233,0.0138,0.9126,4.7064,-7.1735
76.3848,4.5421,-7.3119,3.1175,0.0233,0.0138,0.9126,4.7064,-7.1735
76.3965,4.5419,-7.3118,3.1180,0.0233,0.0138,0.9126,4.7064,-7.1735
76.4044,4.5416,-7.3118,3.1186,0.0232,0.0280,0.9126,4.7064,-7.1735
76.4144,4.5414,-7.3118,3.1191,0.0232,0.0280,0.9126,4.7064,-7.1735
76.4244,4.5410,-7.3118,3.1196,0.0232,0.0280,0.9126,4.7064,-7.1735
76.4346,4.5408,-7.3118,3.1201,0.0232,0.0280,0.9126,4.7064,-7.1735
76.4448,4.5405,-7.3118,3.1206,0.0232,0.0280,0.9086,4.7064,-7.1735
76.4549,4.5403,-7.3118,3.1212,0.0232,0.0280,0.9086,4.7036,-7.1742
76.4646,4.5399,-7.3118,3.1217,0.0232,0.0280,0.9086,4.7036,-7.1742
76.4747,4.5396,-7.3118,3.1222,0.0232,0.0280,0.9086,4.7036,-7.1742
76.4850,4.5393,-7.3118,3.1227,0.0232,0.0280,0.9086,4.7036,-7.1742
76.4949,4.5391,-7.3118,3.1234,0.0232,0.0280,0.9086,4.7036,-7.1742
76.5048,4.5387,-7.3118,3.1241,0.0232,0.0108,0.9086,4.7036,-7.1742
76.5142,4.5384,-7.3118,3.1248,0.0232,0.0108,0.9086,4.7036,-7.1742
76.5252,4.5381,-7.3118,3.1255,0.0232,0.0108,0.9086,4.7036,-7.1742
76.5367,4.5377,-7.3118,3.1268,0.0232,0.0108,0.9086,4.7036,-7.1742
76.5445,4.5377,-7.3118,3.1268,0.0232,0.0108,0.9126,4.7036,-7.1742
76.5541,4.5375,-7.3118,3.1275,0.0232,0.0108,0.9126,4.7012,-7.1715
76.5656,4.5373,-7.3118,3.1280,0.0232,0.0108,0.9126,4.7012,-7.1715
76.5751,4.5370,-7.3118,3.1285,0.0232,0.0108,0.9126,4.7012,-7.1715
76.5843,4.5368,-7.3118,3.1290,0.0232,0.0108,0.9126,4.7012,-7.1715
76.5945,4.5367,-7.3118,3.1294,0.0232,0.0108,0.9126,4.7012,-7.1715
76.6055,4.5365,-7.3118,3.1297,0.0233,0.0358,0.9126,4.7012,-7.1715
76.6145,4.5361,-7.3117,3.1299,0.0233,0.0358,0.9126,4.7012,-7.1715
76.6265,4.5361,-7.3117,3.1299,0.0233,0.0358,0.9126,4.7012,-7.1715
76.6365,4.5359,-7.3117,3.1301,0.0233,0.0358,0.9126,4.7012,-7.1715
76.6454,4.5356,-7.3117,3.1299,0.0233,0.0358,0.9119,4.7012,-7.1715
76.6548,4.5354,-7.3117,3.1299,0.0233,0.0358,0.9119,4.7012,-7.1715
76.6646,4.5354,-7.3117,3.1299,0.0233,0.0358,0.9119,4.6783,-7.1728
76.6750,4.5351,-7.3117,3.1299,0.0233,0.0358,0.9119,4.6783,-7.1728
76.6858,4.5350,-7.3117,3.1299,0.0233,0.0358,0.9119,4.6783,-7.1728
76.6953,4.5349,-7.3117,3.1299,0.0233,0.0358,0.9119,4.6783,-7.1728
76.7052,4.5348,-7.3117,3.1301,0.0216,0.0317,0.9119,4.6783,-7.1728
76.7146,4.5346,-7.3117,3.1304,0.0216,0.0317,0.9119,4.6783,-7.1728
76.7249,4.5345,-7.3117,3.1306,0.0216,0.0317,0.9119,4.6783,-7.1728
76.7349,4.5344,-7.3117,3.1309,0.0216,0.0317,0.9119,4.6783,-7.1728
76.7445,4.5342,-7.3117,3.1313,0.0216,0.0317,0.9119,4.6783,-7.1728
76.7547,4.5340,-7.3117,3.1318,0.0216,0.0317,0.9119,4.6641,-7.1742
76.7645,4.5338,-7.3117,3.1322,0.0216,0.0317,0.9119,4.6641,-7.1742
76.7750,4.5337,-7.3117,3.1327,0.0216,0.0317,0.9119,4.6641,-7.1742
76.7849,4.5335,-7.3117,3.1330,0.0216,0.0317,0.9119,4.6641,-7.1742
76.7949,4.5333,-7.3117,3.1334,0.0216,0.0317,0.9119,4.6641,-7.1742
76.8045,4.5332,-7.3117,3.1337,0.0233,-0.0064,0.9119,4.6641,-7.1742
76.8161,4.5330,-7.3117,3.1339,0.0233,-0.0064,0.9119,4.6641,-7.1742
76.8248,4.5328,-7.3117,3.1341,0.0233,-0.0064,0.9119,4.6641,-7.1742
76.8358,4.5326,-7.3117,3.1343,0.0233,-0.0064,0.9119,4.6641,-7.1742
76.8455,4.5326,-7.3117,3.1346,0.0233,-0.0064,0.9110,4.6641,-7.1742
76.8544,4.5324,-7.3117,3.1348,0.0233,-0.0064,0.9110,4.6505,-7.1747
76.8648,4.5322,-7.3117,3.1350,0.0233,-0.0064,0.9110,4.6505,-7.1747
76.8749,4.5320,-7.3117,3.1351,0.0233,-0.0064,0.9110,4.6505,-7.1747
76.8851,4.5318,-7.3117,3.1355,0.0233,-0.0064,0.9110,4.6505,-7.1747
76.8955,4.5316,-7.3117,3.1357,0.0233,-0.0064,0.9110,4.6505,-7.1747
76.9044,4.5314,-7.3117,3.1360,0.0232,-0.0347,0.9110,4.6505,-7.1747
76.9147,4.5312,-7.3117,3.1362,0.0232,-0.0347,0.9110,4.6505,-7.1747
76.9245,4.5310,-7.3117,3.1365,0.0232,-0.0347,0.9110,4.6505,-7.1747
76.9348,4.5308,-7.3117,3.1367,0.0232,-0.0347,0.9110,4.6505,-7.1747
76.9474,4.5306,-7.3117,3.1367,0.0232,-0.0347,0.9139,4.6505,-7.1747
76.9547,4.5304,-7.3117,3.1371,0.0232,-0.0347,0.9139,4.6505,-7.1747
76.9658,4.5302,-7.3117,3.1374,0.0232,-0.0347,0.9139,4.6418,-7.1745
76.9746,4.5300,-7.3117,3.1378,0.0232,-0.0347,0.9139,4.6418,-7.1745
76.9842,4.5298,-7.3117,3.1381,0.0232,-0.0347,0.9139,4.6418,-7.1745
76.9944,4.5296,-7.3117,3.1383,0.0232,-0.0347,0.9139,4.6418,-7.1745
77.0049,4.5293,-7.3117,3.1386,0.0224,-0.0214,0.9139,4.6418,-7.1745
77.0143,4.5291,-7.3117,3.1388,0.0224,-0.0214,0.9139,4.6418,-7.1745
77.0244,4.5289,-7.3117,3.1390,0.0224,-0.0214,0.9139,4.6418,-7.1745
77.0345,4.5287,-7.3117,3.1390,0.0224,-0.0214,0.9139,4.6418,-7.1745
77.0451,4.5286,-7.3117,3.1391,0.0224,-0.0214,0.9110,4.6418,-7.1745
77.0547,4.5283,-7.3117,3.1393,0.0224,-0.0214,0.9110,4.6353,-7.1749
77.0644,4.5282,-7.3117,3.1395,0.0224,-0.0214,0.9110,4.6353,-7.1749
77.0747,4.5280,-7.3117,3.1397,0.0224,-0.0214,0.9110,4.6353,-7.1749
77.0854,4.5278,-7.3117,3.1400,0.0224,-0.0214,0.9110,4.6353,-7.1749
77.0963,4.5276,-7.3117,3.1404,0.0224,-0.0214,0.9110,4.6353,-7.1749
77.1042,4.5274,-7.3117,3.1407,0.0231,-0.0586,0.9110,4.6353,-7.1749
77.1148,4.5273,-7.3117,3.1411,0.0231,-0.0586,0.9110,4.6353,-7.1749
77.1251,4.5271,-7.3117,3.1414,0.0231,-0.0586,0.9110,4.6353,-7.1749
77.1372,4.5269,-7.3117,-3.1414,0.0231,-0.0586,0.9110,4.6353,-7.1749
77.1452,4.5267,-7.3117,-3.1411,0.0231,-0.0586,0.9103,4.6307,-7.1755
77.1543,4.5265,-7.3117,-3.1405,0.0231,-0.0586,0.9103,4.6307,-7.1755
77.1648,4.5264,-7.3117,-3.1402,0.0231,-0.0586,0.9103,4.6307,-7.1755
77.1756,4.5262,-7.3117,-3.1398,0.0231,-0.0586,0.9103,4.6307,-7.1755
77.1846,4.5260,-7.3117,-3.1395,0.0231,-0.0586,0.9103,4.6307,-7.1755
77.1958,4.5258,-7.3117,-3.1391,0.0231,-0.0586,0.9103,4.6307,-7.1755
77.2045,4.5256,-7.3117,-3.1388,0.0228,-0.0718,0.9103,4.6307,-7.1755
77.2156,4.5254,-7.3117,-3.1386,0.0228,-0.0718,0.9103,4.6307,-7.1755
77.2257,4.5252,-7.3117,-3.1385,0.0228,-0.0718,0.9103,4.6307,-7.1755
77.2354,4.5250,-7.3117,-3.1385,0.0228,-0.0718,0.9103,4.6307,-7.1755
77.2459,4.5248,-7.3117,-3.1385,0.0228,-0.0718,0.9153,4.6307,-7.1755
77.2546,4.5246,-7.3117,-3.1385,0.0228,-0.0718,0.9153,4.6255,-7.1760
77.2657,4.5243,-7.3117,-3.1386,0.0228,-0.0718,0.9153,4.6255,-7.1760
77.2746,4.5241,-7.3117,-3.1388,0.0228,-0.0718,0.9153,4.6255,-7.1760
77.2851,4.5238,-7.3117,-3.1390,0.0228,-0.0718,0.9153,4.6255,-7.1760
77.2953,4.5236,-7.3117,-3.1391,0.0228,-0.0718,0.9153,4.6255,-7.1760
77.3044,4.5234,-7.3117,-3.1393,0.0222,-0.0965,0.9153,4.6255,-7.1760
77.3148,4.5231,-7.3117,-3.1395,0.0222,-0.0965,0.9153,4.6255,-7.1760
77.3264,4.5229,-7.3117,-3.1397,0.0222,-0.0965,0.9153,4.6255,-7.1760
77.3346,4.5227,-7.3117,-3.1397,0.0222,-0.0965,0.9153,4.6255,-7.1760
77.3450,4.5225,-7.3117,-3.1397,0.0222,-0.0965,0.9094,4.6255,-7.1760
77.3546,4.5222,-7.3117,-3.1398,0.0222,-0.0965,0.9094,4.6211,-7.1767
77.3657,4.5220,-7.3117,-3.1398,0.0222,-0.0965,0.9094,4.6211,-7.1767
77.3758,4.5218,-7.3117,-3.1398,0.0222,-0.0965,0.9094,4.6211,-7.1767
77.3858,4.5216,-7.3117,-3.1398,0.0222,-0.0965,0.9094,4.6211,-7.1767
77.3965,4.5215,-7.3117,-3.1398,0.0239,-0.0741,0.9094,4.6211,-7.1767
77.4044,4.5213,-7.3117,-3.1400,0.0239,-0.0741,0.9094,4.6211,-7.1767
77.4147,4.5211,-7.3117,-3.1400,0.0239,-0.0741,0.9094,4.6211,-7.1767
77.4252,4.5209,-7.3117,-3.1402,0.0239,-0.0741,0.9094,4.6211,-7.1767
77.4384,4.5208,-7.3117,-3.1404,0.0239,-0.0741,0.9094,4.6211,-7.1767
77.4456,4.5206,-7.3117,-3.1405,0.0239,-0.0741,0.9147,4.6211,-7.1767
77.4563,4.5205,-7.3117,-3.1407,0.0239,-0.0741,0.9147,4.6211,-7.1767
77.4657,4.5204,-7.3117,-3.1411,0.0239,-0.0741,0.9147,4.6176,-7.1756
77.4753,4.5202,-7.3117,-3.1414,0.0239,-0.0741,0.9147,4.6176,-7.1756
77.4847,4.5201,-7.3117,3.1414,0.0239,-0.0741,0.9147,4.6176,-7.1756
77.4948,4.5199,-7.3117,3.1411,0.0239,-0.0741,0.9147,4.6176,-7.1756
77.5048,4.5198,-7.3117,3.1409,0.0226,-0.0771,0.9147,4.6176,-7.1756
77.5148,4.5197,-7.3117,3.1405,0.0226,-0.0771,0.9147,4.6176,-7.1756
77.5256,4.5195,-7.3117,3.1404,0.0226,-0.0771,0.9147,4.6176,-7.1756
77.5345,4.5194,-7.3117,3.1402,0.0226,-0.0771,0.9147,4.6176,-7.1756
77.5452,4.5192,-7.3117,3.1400,0.0226,-0.0771,0.9166,4.6176,-7.1756
77.5543,4.5191,-7.3117,3.1398,0.0226,-0.0771,0.9166,4.6146,-7.1751
77.5656,4.5190,-7.3117,3.1397,0.0226,-0.0771,0.9166,4.6146,-7.1751
77.5751,4.5188,-7.3117,3.1397,0.0226,-0.0771,0.9166,4.6146,-7.1751
77.5848,4.5187,-7.3117,3.1395,0.0226,-0.0771,0.9166,4.6146,-7.1751
77.5947,4.5186,-7.3117,3.1393,0.0226,-0.0771,0.9166,4.6146,-7.1751
77.6040,4.5184,-7.3117,3.1391,0.0226,-0.0771,0.9166,4.6146,-7.1751
77.6143,4.5183,-7.3117,3.1390,0.0237,-0.0608,0.9166,4.6146,-7.1751
77.6277,4.5181,-7.3117,3.1390,0.0237,-0.0608,0.9166,4.6146,-7.1751
