world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,min_dyn_clear,min_dyn_clear_any,rms_dv,vmax,note
blocked,11,comppi_iid_ess20,False,False,9.96,7.242,0.36,1.1,,,0.003,0.041,RESULT: FAILURE (status=6)
blocked,11,comppi_iid_cnorm,False,False,17.86,5.781,1.84,0.2,,,0.0156,0.361,RESULT: FAILURE (status=6)
blocked,12,comppi_iid_ess05,False,False,9.96,7.115,0.48,1.1,,,0.0057,0.075,RESULT: FAILURE (status=6)
blocked,12,comppi_iid_ess10,False,False,9.96,7.192,0.41,1.1,,,0.0037,0.057,RESULT: FAILURE (status=6)
blocked,12,comppi_iid_ess20,False,False,9.96,7.243,0.36,1.1,,,0.0035,0.043,RESULT: FAILURE (status=6)
blocked,12,comppi_iid_cnorm,False,False,24.26,3.575,4.07,0.2,,,0.0136,0.397,RESULT: FAILURE (status=6)
blocked,13,comppi_iid_ess05,False,False,9.96,7.137,0.46,1.1,,,0.0044,0.062,RESULT: FAILURE (status=6)
blocked,13,comppi_iid_ess10,False,False,9.96,7.19,0.41,1.1,,,0.0041,0.054,RESULT: FAILURE (status=6)
blocked,13,comppi_iid_ess20,False,False,9.96,7.244,0.36,1.1,,,0.0036,0.044,RESULT: FAILURE (status=6)
blocked,13,comppi_iid_cnorm,False,False,24.16,4.472,3.32,0.2,,,0.0139,0.398,RESULT: FAILURE (status=6)
blocked,14,comppi_iid_ess05,False,False,9.96,7.162,0.44,1.1,,,0.0052,0.058,RESULT: FAILURE (status=6)
blocked,14,comppi_iid_ess10,False,False,9.96,7.204,0.4,1.1,,,0.004,0.048,RESULT: FAILURE (status=6)
blocked,14,comppi_iid_ess20,False,False,9.96,7.249,0.35,1.1,,,0.0032,0.043,RESULT: FAILURE (status=6)
blocked,14,comppi_iid_cnorm,False,False,23.86,3.581,4.03,0.2,,,0.0146,0.4,RESULT: FAILURE (status=6)
