t,t_abs,bx,by,moving
44.631,1788739518.096,5.587,3.470,0
44.831,1788739518.296,5.587,3.470,0
45.031,1788739518.496,5.587,3.470,0
45.231,1788739518.696,5.587,3.470,0
45.431,1788739518.896,5.587,3.470,0
45.632,1788739519.096,5.587,3.470,0
45.832,1788739519.296,5.587,3.470,0
46.032,1788739519.496,5.587,3.470,0
46.231,1788739519.696,5.587,3.470,0
46.431,1788739519.896,5.587,3.470,0
46.631,1788739520.096,5.587,3.470,0
46.831,1788739520.296,5.587,3.470,0
47.031,1788739520.496,5.587,3.470,0
47.232,1788739520.696,5.587,3.470,0
47.431,1788739520.896,5.587,3.470,0
47.631,1788739521.096,5.587,3.470,0
47.831,1788739521.296,5.587,3.470,0
48.032,1788739521.496,5.587,3.470,0
48.231,1788739521.696,5.587,3.470,0
48.432,1788739521.896,5.587,3.470,0
48.631,1788739522.096,5.587,3.470,0
48.831,1788739522.296,5.587,3.470,0
49.032,1788739522.496,5.587,3.470,0
49.231,1788739522.696,5.587,3.470,0
49.431,1788739522.896,5.587,3.470,0
49.631,1788739523.096,5.587,3.470,0
49.831,1788739523.296,5.587,3.470,0
50.031,1788739523.496,5.587,3.470,0
50.231,1788739523.696,5.587,3.470,0
50.431,1788739523.896,5.587,3.470,0
50.631,1788739524.096,5.587,3.470,0
50.831,1788739524.296,5.587,3.470,0
51.031,1788739524.496,5.587,3.470,0
51.231,1788739524.696,5.587,3.470,0
51.431,1788739524.896,5.587,3.470,0
51.631,1788739525.096,5.587,3.470,0
51.831,1788739525.296,5.587,3.470,0
52.031,1788739525.496,5.587,3.470,0
52.231,1788739525.696,5.587,3.470,0
52.432,1788739525.896,5.587,3.470,0
52.631,1788739526.096,5.587,3.470,0
52.832,1788739526.296,5.587,3.470,0
53.032,1788739526.496,5.587,3.470,0
53.231,1788739526.696,5.587,3.470,0
53.432,1788739526.896,5.587,3.470,0
53.631,1788739527.096,5.587,3.470,0
53.832,1788739527.296,5.587,3.470,0
54.031,1788739527.496,5.587,3.470,0
54.232,1788739527.696,5.587,3.470,0
54.432,1788739527.896,5.587,3.470,0
54.632,1788739528.096,5.587,3.470,0
54.831,1788739528.296,5.587,3.470,0
55.032,1788739528.496,5.587,3.470,0
55.231,1788739528.696,5.587,3.470,0
55.431,1788739528.896,5.587,3.470,0
55.631,1788739529.096,5.587,3.470,0
55.831,1788739529.296,5.587,3.470,0
56.031,1788739529.496,5.587,3.470,0
56.231,1788739529.696,5.587,3.470,0
56.431,1788739529.896,5.587,3.470,0
56.631,1788739530.096,5.587,3.470,0
56.831,1788739530.296,5.587,3.470,0
57.031,1788739530.496,5.587,3.470,0
57.231,1788739530.696,5.587,3.470,0
57.431,1788739530.896,5.587,3.470,0
57.631,1788739531.096,5.587,3.470,0
57.832,1788739531.296,5.587,3.470,0
58.032,1788739531.496,5.587,3.470,0
58.232,1788739531.696,5.587,3.470,0
58.431,1788739531.896,5.587,3.470,0
58.631,1788739532.096,5.587,3.470,0
58.831,1788739532.296,5.587,3.470,0
