t,t_abs,bx,by,moving
13.432,1788740191.518,5.265,3.500,0
13.632,1788740191.718,5.265,3.500,0
13.834,1788740191.920,5.265,3.500,0
14.033,1788740192.120,5.265,3.500,0
14.233,1788740192.320,5.265,3.500,0
14.432,1788740192.519,5.265,3.500,0
14.632,1788740192.718,5.265,3.500,0
14.832,1788740192.919,5.265,3.500,0
15.032,1788740193.118,5.265,3.500,0
15.232,1788740193.319,5.265,3.567,1
15.432,1788740193.519,5.265,3.634,1
15.633,1788740193.719,5.265,3.701,1
15.832,1788740193.919,5.265,3.768,1
16.032,1788740194.118,5.265,3.835,1
16.232,1788740194.318,5.265,3.902,1
16.432,1788740194.519,5.265,3.969,1
16.632,1788740194.719,5.265,4.036,1
16.832,1788740194.918,5.265,4.103,1
17.032,1788740195.119,5.265,4.170,1
17.232,1788740195.319,5.265,4.237,1
17.432,1788740195.518,5.265,4.304,1
17.632,1788740195.719,5.265,4.371,1
17.832,1788740195.919,5.265,4.438,1
18.032,1788740196.119,5.265,4.505,1
18.232,1788740196.318,5.265,4.572,1
18.432,1788740196.519,5.265,4.639,1
18.632,1788740196.718,5.265,4.706,1
18.832,1788740196.919,5.265,4.773,1
19.032,1788740197.119,5.265,4.840,1
19.232,1788740197.318,5.265,4.907,1
19.432,1788740197.519,5.265,4.974,1
19.632,1788740197.718,5.265,5.041,1
19.832,1788740197.919,5.265,5.108,1
20.032,1788740198.118,5.265,5.175,1
20.232,1788740198.319,5.265,5.242,1
20.432,1788740198.519,5.265,5.309,1
20.632,1788740198.718,5.265,5.376,1
20.833,1788740198.920,5.265,5.443,1
21.032,1788740199.118,5.265,5.510,1
21.232,1788740199.318,5.265,5.577,1
21.432,1788740199.518,5.265,5.644,1
21.632,1788740199.719,5.265,5.711,1
21.832,1788740199.919,5.265,5.778,1
22.032,1788740200.119,5.265,5.845,1
22.232,1788740200.318,5.265,5.912,1
22.432,1788740200.519,5.265,5.979,1
22.632,1788740200.718,5.265,6.046,1
22.832,1788740200.919,5.265,6.113,1
23.032,1788740201.119,5.265,6.180,1
23.232,1788740201.318,5.265,6.247,1
23.432,1788740201.518,5.265,6.314,1
23.632,1788740201.718,5.265,6.381,1
23.832,1788740201.919,5.265,6.448,1
24.032,1788740202.118,5.265,6.515,0
24.232,1788740202.318,5.265,6.515,0
24.432,1788740202.518,5.265,6.515,0
24.632,1788740202.719,5.265,6.515,0
24.832,1788740202.918,5.265,6.515,0
25.032,1788740203.118,5.265,6.515,0
25.232,1788740203.318,5.265,6.515,0
25.432,1788740203.518,5.265,6.515,0
25.632,1788740203.719,5.265,6.515,0
25.832,1788740203.918,5.265,6.515,0
26.032,1788740204.118,5.265,6.515,0
26.232,1788740204.318,5.265,6.515,0
26.432,1788740204.518,5.265,6.515,0
26.632,1788740204.718,5.265,6.515,0
26.832,1788740204.919,5.265,6.515,0
27.032,1788740205.118,5.265,6.515,0
27.233,1788740205.319,5.265,6.515,0
27.432,1788740205.518,5.265,6.515,0
27.632,1788740205.718,5.265,6.515,0
27.832,1788740205.918,5.265,6.515,0
28.032,1788740206.119,5.265,6.515,0
28.232,1788740206.318,5.265,6.515,0
28.432,1788740206.518,5.265,6.515,0
28.632,1788740206.718,5.265,6.515,0
28.832,1788740206.918,5.265,6.515,0
29.032,1788740207.119,5.265,6.515,0
29.232,1788740207.318,5.265,6.515,0
29.432,1788740207.518,5.265,6.515,0
29.632,1788740207.719,5.265,6.515,0
29.832,1788740207.918,5.265,6.515,0
30.032,1788740208.119,5.265,6.515,0
30.232,1788740208.319,5.265,6.515,0
30.432,1788740208.519,5.265,6.515,0
30.632,1788740208.719,5.265,6.515,0
30.832,1788740208.918,5.265,6.515,0
31.032,1788740209.118,5.265,6.515,0
31.232,1788740209.318,5.265,6.515,0
31.432,1788740209.518,5.265,6.515,0
31.632,1788740209.718,5.265,6.515,0
31.832,1788740209.919,5.265,6.515,0
32.032,1788740210.118,5.265,6.515,0
32.232,1788740210.319,5.265,6.515,0
32.432,1788740210.518,5.265,6.515,0
32.632,1788740210.718,5.265,6.515,0
32.832,1788740210.918,5.265,6.515,0
33.032,1788740211.119,5.265,6.515,0
33.232,1788740211.319,5.265,6.515,0
33.432,1788740211.519,5.265,6.515,0
33.632,1788740211.718,5.265,6.515,0
33.832,1788740211.918,5.265,6.515,0
34.032,1788740212.118,5.265,6.515,0
34.232,1788740212.318,5.265,6.515,0
34.432,1788740212.519,5.265,6.515,0
