t,t_abs,bx,by,moving
23.832,1788737932.231,4.985,6.396,1
24.032,1788737932.432,4.985,6.446,1
24.232,1788737932.631,4.985,6.497,1
24.432,1788737932.831,4.985,6.548,0
24.632,1788737933.031,4.985,6.548,0
24.832,1788737933.231,4.985,6.548,0
25.032,1788737933.431,4.985,6.548,0
25.232,1788737933.631,4.985,6.548,0
25.431,1788737933.831,4.985,6.548,0
25.632,1788737934.031,4.985,6.548,0
25.832,1788737934.231,4.985,6.548,0
26.032,1788737934.431,4.985,6.548,0
26.232,1788737934.631,4.985,6.548,0
26.432,1788737934.831,4.985,6.548,0
26.632,1788737935.031,4.985,6.548,0
26.832,1788737935.231,4.985,6.548,0
27.032,1788737935.431,4.985,6.548,0
27.232,1788737935.632,4.985,6.548,0
27.432,1788737935.831,4.985,6.548,0
27.632,1788737936.031,4.985,6.548,0
27.832,1788737936.231,4.985,6.548,0
28.032,1788737936.432,4.985,6.548,0
28.232,1788737936.631,4.985,6.548,0
28.432,1788737936.831,4.985,6.548,0
28.632,1788737937.031,4.985,6.548,0
28.832,1788737937.231,4.985,6.548,0
29.031,1788737937.431,4.985,6.548,0
29.232,1788737937.632,4.985,6.548,0
29.432,1788737937.831,4.985,6.548,0
29.632,1788737938.032,4.985,6.548,0
29.832,1788737938.232,4.985,6.548,0
30.032,1788737938.432,4.985,6.548,0
30.232,1788737938.631,4.985,6.548,0
30.432,1788737938.831,4.985,6.548,0
30.632,1788737939.031,4.985,6.548,0
30.832,1788737939.231,4.985,6.548,0
31.032,1788737939.431,4.985,6.548,0
31.232,1788737939.632,4.985,6.548,0
31.432,1788737939.831,4.985,6.548,0
31.632,1788737940.032,4.985,6.548,0
31.832,1788737940.231,4.985,6.548,0
32.032,1788737940.431,4.985,6.548,0
32.232,1788737940.631,4.985,6.548,0
32.432,1788737940.831,4.985,6.548,0
32.632,1788737941.032,4.985,6.548,0
32.832,1788737941.231,4.985,6.548,0
33.033,1788737941.433,4.985,6.548,0
33.232,1788737941.632,4.985,6.548,0
33.432,1788737941.832,4.985,6.548,0
33.633,1788737942.033,4.985,6.548,0
33.833,1788737942.233,4.985,6.548,0
34.032,1788737942.432,4.985,6.548,0
34.233,1788737942.633,4.985,6.548,0
